,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0
H,725638061646.2235,1760402458307.2988,3240297188319.568,5341164270372.129,8374148627386.519,12706569545586.889,18960719872091.258,28040145174513.156,41082952854658.49,59849490362963.15
H+,260712099.34360823,494430579.7065965,706442619.6276098,915918735.819601,1153697996.1478693,1453079485.9629815,1897724687.1435323,2703465518.4735155,4803576358.910669,62822844511.76175
H2,321694951639043.4,321177346408424.4,320437067795437.4,319386162337200.06,317868993412236.94,315701752655830.0,312572924087289.8,308029610522780.8,301496598208971.8,291746214193744.1
H2+,744279898.193174,883665645.457603,1089608657.7525256,1394146351.1251574,1857406122.0712538,2609086021.732479,3968615463.4805074,6937184561.497312,17139791719.432755,356189926574.5541
H3+,1697547063.1067877,1675405263.7969782,1688271229.5299642,1730032202.5767498,1793096905.772587,1879048013.8745255,1993416844.346113,2146399367.2488687,2383606806.0392284,1753934901.9079735
ne,2702539060.64357,3053501488.961178,3484322506.9101,4040097289.521508,4804201023.99171,5941213521.569986,7859756994.970153,11787049447.219696,24326974884.382652,420766705988.22375
Te,7.521105330232486e-05,9.475774119078423e-05,0.00012366413509788126,0.00016817037269510908,0.0002420444357680042,0.0003779159348757241,0.0006706231969102092,0.0014951742722994115,0.005738757921058975,5.584354284982911
