,0
0.19799999999999984,3.8450070283135206e-15
0.19899999999999984,3.835772541654624e-15
0.19999999999999984,3.8266062476850285e-15
0.20099999999999985,3.81750730394314e-15
0.20199999999999985,3.80847488248179e-15
0.20299999999999985,3.7995081695477086e-15
0.20399999999999985,3.790606365269615e-15
0.20499999999999985,3.7817686833546635e-15
0.20599999999999985,3.77299435079296e-15
0.20699999999999985,3.764282607569906e-15
0.20799999999999985,3.755632706386141e-15
0.20899999999999985,3.747043912384812e-15
0.20999999999999985,3.738515502885979e-15
0.21099999999999983,3.7300467671279276e-15
0.21199999999999983,3.721637006015151e-15
0.21299999999999983,3.713285531872851e-15
0.21399999999999983,3.7049916682077e-15
0.21499999999999983,3.696754749474731e-15
0.21599999999999983,3.688574120850123e-15
0.21699999999999983,3.680449138009747e-15
0.21799999999999983,3.672379166913262e-15
0.21899999999999983,3.664363583593649e-15
0.21999999999999983,3.6564017739519514e-15
0.22099999999999984,3.64849313355714e-15
0.22199999999999984,3.640637067450904e-15
0.22299999999999984,3.6328329899572506e-15
0.22399999999999984,3.625080324496764e-15
0.22499999999999984,3.617378503405379e-15
0.2259999999999998,3.609726967757584e-15
0.2269999999999998,3.602125167193849e-15
0.22799999999999981,3.594572559752242e-15
0.22899999999999981,3.587068611704063e-15
0.22999999999999982,3.579612797393389e-15
0.23099999999999982,3.572204599080442e-15
0.23199999999999982,3.564843506788653e-15
0.23299999999999982,3.55752901815532e-15
0.23399999999999982,3.5502606382857714e-15
0.23499999999999982,3.5430378796109323e-15
0.23599999999999982,3.5358602617481988e-15
0.23699999999999982,3.5287273113655286e-15
0.23799999999999982,3.521638562048667e-15
0.23899999999999982,3.5145935541714116e-15
0.23999999999999982,3.5075918347688526e-15
0.24099999999999983,3.500632957413489e-15
0.24199999999999983,3.49371648209415e-15
0.2429999999999998,3.4868419750976536e-15
0.2439999999999998,3.4800090088931206e-15
0.2449999999999998,3.4732171620188857e-15
0.2459999999999998,3.466466018971913e-15
0.2469999999999998,3.4597551700996826e-15
0.2479999999999998,3.4530842114944585e-15
0.2489999999999998,3.4464527448898893e-15
0.2499999999999998,3.4398603775598692e-15
0.2509999999999998,3.433306722219621e-15
0.2519999999999998,3.4267913969289148e-15
0.2529999999999998,3.4203140249973978e-15
0.2539999999999998,3.413874234891964e-15
0.2549999999999998,3.4074716601461095e-15
0.2559999999999998,3.4011059392712358e-15
0.2569999999999998,3.394776715669844e-15
0.2579999999999998,3.3884836375505722e-15
0.2589999999999998,3.3822263578450316e-15
0.2599999999999998,3.3760045341263957e-15
0.2609999999999998,3.369817828529704e-15
0.2619999999999998,3.3636659076738263e-15
0.2629999999999998,3.35754844258506e-15
0.2639999999999998,3.3514651086223105e-15
0.2649999999999998,3.3454155854038193e-15
0.2659999999999998,3.3393995567354075e-15
0.2669999999999998,3.3334167105401814e-15
0.2679999999999998,3.3274667387896943e-15
0.2689999999999998,3.3215493374364914e-15
0.2699999999999998,3.3156642063480327e-15
0.2709999999999998,3.3098110492419625e-15
0.2719999999999998,3.303989573622666e-15
0.2729999999999998,3.29819949071911e-15
0.2739999999999998,3.29244051542393e-15
0.2749999999999998,3.2867123662337237e-15
0.2759999999999998,3.2810147651905296e-15
0.2769999999999998,3.275347437824481e-15
0.2779999999999998,3.2697101130975657e-15
0.2789999999999998,3.2641025233485085e-15
0.2799999999999998,3.2585244042387294e-15
0.2809999999999998,3.2529754946993508e-15
0.2819999999999998,3.2474555368792404e-15
0.28299999999999975,3.2419642760940597e-15
0.28399999999999975,3.23650146077629e-15
0.28499999999999975,3.2310668424262352e-15
0.28599999999999975,3.2256601755639393e-15
0.28699999999999976,3.220281217682047e-15
0.28799999999999976,3.2149297291995484e-15
0.28899999999999976,3.209605473416401e-15
0.28999999999999976,3.204308216469016e-15
0.29099999999999976,3.199037727286574e-15
0.29199999999999976,3.193793777548174e-15
0.29299999999999976,3.1885761416407693e-15
0.29399999999999976,3.183384596617894e-15
0.29499999999999976,3.1782189221591687e-15
0.29599999999999976,3.173078900530529e-15
0.29699999999999976,3.1679643165452136e-15
0.29799999999999977,3.162874957525461e-15
0.29899999999999977,3.1578106132649007e-15
0.29999999999999977,3.1527710759916447e-15
0.30099999999999977,3.1477561403320406e-15
0.30199999999999977,3.142765603275093e-15
0.30299999999999977,3.1377992641375174e-15
0.30399999999999977,3.1328569245294318e-15
0.30499999999999977,3.1279383883206623e-15
0.30599999999999977,3.1230434616076517e-15
0.3069999999999998,3.118171952680965e-15
0.3079999999999998,3.1133236719933592e-15
0.3089999999999998,3.1084984321284396e-15
0.3099999999999998,3.1036960477698506e-15
0.3109999999999998,3.098916335671021e-15
0.3119999999999998,3.0941591146254393e-15
0.3129999999999998,3.0894242054374506e-15
0.3139999999999997,3.084711430893554e-15
0.3149999999999997,3.080020615734214e-15
0.3159999999999997,3.0753515866261507e-15
0.3169999999999997,3.0707041721351112e-15
0.3179999999999997,3.0660782026991127e-15
0.31899999999999973,3.0614735106021436e-15
0.31999999999999973,3.0568899299483153e-15
0.32099999999999973,3.052327296636454e-15
0.32199999999999973,3.047785448335129e-15
0.32299999999999973,3.0432642244581024e-15
0.32399999999999973,3.038763466140192e-15
0.32499999999999973,3.034283016213543e-15
0.32599999999999973,3.029822719184303e-15
0.32699999999999974,3.02538242120968e-15
0.32799999999999974,3.020961970075391e-15
0.32899999999999974,3.016561215173481e-15
0.32999999999999974,3.0121800074805135e-15
0.33099999999999974,3.0078181995361198e-15
0.33199999999999974,3.0034756454219097e-15
0.33299999999999974,2.999152200740715e-15
0.33399999999999974,2.9948477225961895e-15
0.33499999999999974,2.9905620695727327e-15
0.33599999999999974,2.9862951017157446e-15
0.33699999999999974,2.982046680512198e-15
0.33799999999999975,2.9778166688715362e-15
0.33899999999999975,2.9736049311068617e-15
0.33999999999999975,2.969411332916453e-15
0.34099999999999975,2.9652357413655474e-15
0.34199999999999975,2.961078024868446e-15
0.34299999999999975,2.9569380531708846e-15
0.34399999999999975,2.9528156973326938e-15
0.34499999999999975,2.948710829710737e-15
0.34599999999999975,2.944623323942105e-15
0.3469999999999997,2.9405530549275962e-15
0.3479999999999997,2.9364998988154405e-15
0.3489999999999997,2.932463732985285e-15
0.3499999999999997,2.9284444360324362e-15
0.3509999999999997,2.924441887752334e-15
0.3519999999999997,2.9204559691252827e-15
0.3529999999999997,2.9164865623014086e-15
0.3539999999999997,2.9125335505858544e-15
0.3549999999999997,2.9085968184242067e-15
0.3559999999999997,2.904676251388137e-15
0.3569999999999997,2.9007717361612716e-15
0.3579999999999997,2.8968831605252797e-15
0.3589999999999997,2.8930104133461626e-15
0.3599999999999997,2.8891533845607652e-15
0.3609999999999997,2.885311965163482e-15
0.3619999999999997,2.8814860471931715e-15
0.3629999999999997,2.8776755237202636e-15
0.3639999999999997,2.8738802888340604e-15
0.3649999999999997,2.870100237630235e-15
0.3659999999999997,2.8663352661985093e-15
0.3669999999999997,2.8625852716105174e-15
0.3679999999999997,2.8588501519078572e-15
0.3689999999999997,2.8551298060903063e-15
0.3699999999999997,2.851424134104228e-15
0.3709999999999997,2.8477330368311296e-15
0.3719999999999997,2.8440564160764135e-15
0.3729999999999997,2.8403941745582695e-15
0.3739999999999997,2.836746215896745e-15
0.3749999999999997,2.8331124446029706e-15
0.3759999999999997,2.8294927660685405e-15
0.3769999999999997,2.8258870865550566e-15
0.37799999999999967,2.822295313183804e-15
0.37899999999999967,2.8187173539256056e-15
0.37999999999999967,2.81515311759079e-15
0.3809999999999997,2.811602513819332e-15
0.3819999999999997,2.8080654530711183e-15
0.3829999999999997,2.8045418466163567e-15
0.3839999999999997,2.801031606526123e-15
0.3849999999999997,2.7975346456630434e-15
0.3859999999999997,2.7940508776721038e-15
0.3869999999999997,2.7905802169715985e-15
0.3879999999999997,2.787122578744196e-15
0.3889999999999997,2.783677878928142e-15
0.3899999999999997,2.7802460342085742e-15
0.3909999999999997,2.7768269620089684e-15
0.3919999999999997,2.773420580482701e-15
0.3929999999999997,2.770026808504728e-15
0.3939999999999997,2.76664556566338e-15
0.3949999999999997,2.7632767722522712e-15
0.3959999999999997,2.7599203492623224e-15
0.3969999999999997,2.7565762183738936e-15
0.3979999999999997,2.7532443019490187e-15
0.3989999999999997,2.7499245230237594e-15
0.3999999999999997,2.7466168053006513e-15
0.4009999999999997,2.743321073141259e-15
0.4019999999999997,2.7400372515588352e-15
0.4029999999999997,2.736765266211074e-15
0.4039999999999997,2.7335050433929655e-15
0.4049999999999997,2.7302565100297505e-15
0.4059999999999997,2.7270195936699584e-15
0.4069999999999997,2.723794222478556e-15
0.4079999999999997,2.7205803252301747e-15
0.4089999999999997,2.7173778313024338e-15
0.4099999999999997,2.714186670669354e-15
0.41099999999999964,2.7110067738948532e-15
0.41199999999999964,2.7078380721263393e-15
0.41299999999999965,2.704680497088376e-15
0.41399999999999965,2.7015339810764394e-15
0.41499999999999965,2.6983984569507573e-15
0.41599999999999965,2.6952738581302267e-15
0.41699999999999965,2.692160118586412e-15
0.41799999999999965,2.6890571728376262e-15
0.41899999999999965,2.6859649559430803e-15
0.41999999999999965,2.6828834034971183e-15
0.42099999999999965,2.679812451623523e-15
0.42199999999999965,2.676752036969896e-15
0.42299999999999965,2.67370209670211e-15
0.42399999999999965,2.6706625684988354e-15
0.42499999999999966,2.6676333905461352e-15
0.42599999999999966,2.6646145015321285e-15
0.42699999999999966,2.6616058406417267e-15
0.42799999999999966,2.658607347551431e-15
0.42899999999999966,2.655618962424204e-15
0.42999999999999966,2.6526406259043974e-15
0.43099999999999966,2.649672279112755e-15
0.43199999999999966,2.646713863641469e-15
0.43299999999999966,2.6437653215493047e-15
0.43399999999999966,2.6408265953567854e-15
0.43499999999999966,2.6378976280414376e-15
0.43599999999999967,2.6349783630330988e-15
0.43699999999999967,2.632068744209275e-15
0.43799999999999967,2.6291687158905714e-15
0.43899999999999967,2.626278222836167e-15
0.43999999999999967,2.623397210239348e-15
0.44099999999999967,2.620525623723105e-15
0.4419999999999996,2.617663409335777e-15
0.4429999999999996,2.6148105135467453e-15
0.4439999999999996,2.6119668832421934e-15
0.4449999999999996,2.60913246572091e-15
0.4459999999999996,2.606307208690145e-15
0.4469999999999996,2.603491060261516e-15
0.4479999999999996,2.6006839689469673e-15
0.4489999999999996,2.5978858836547804e-15
0.4499999999999996,2.59509675368562e-15
0.4509999999999996,2.5923165287286466e-15
0.4519999999999996,2.5895451588576637e-15
0.4529999999999996,2.5867825945273143e-15
0.4539999999999996,2.584028786569326e-15
0.4549999999999996,2.581283686188798e-15
0.45599999999999963,2.578547244960536e-15
0.45699999999999963,2.575819414825426e-15
0.45799999999999963,2.573100148086859e-15
0.45899999999999963,2.5703893974071925e-15
0.45999999999999963,2.5676871158042526e-15
0.46099999999999963,2.564993256647889e-15
0.46199999999999963,2.56230777365655e-15
0.46299999999999963,2.5596306208939258e-15
0.46399999999999963,2.556961752765606e-15
0.46499999999999964,2.554301124015791e-15
0.46599999999999964,2.5516486897240357e-15
0.46699999999999964,2.5490044053020373e-15
0.46799999999999964,2.5463682264904564e-15
0.46899999999999964,2.5437401093557734e-15
0.46999999999999964,2.5411200102871865e-15
0.47099999999999964,2.5385078859935446e-15
0.47199999999999964,2.5359036935003105e-15
0.47299999999999964,2.533307390146571e-15
0.47399999999999964,2.5307189335820644e-15
0.4749999999999996,2.528138281764263e-15
0.4759999999999996,2.5255653929554687e-15
0.4769999999999996,2.523000225719958e-15
0.4779999999999996,2.520442738921149e-15
0.4789999999999996,2.5178928917188067e-15
0.4799999999999996,2.515350643566284e-15
0.4809999999999996,2.5128159542077778e-15
0.4819999999999996,2.5102887836756365e-15
0.4829999999999996,2.507769092287685e-15
0.4839999999999996,2.5052568406445863e-15
0.4849999999999996,2.502751989627225e-15
0.4859999999999996,2.5002545003941334e-15
0.4869999999999996,2.497764334378934e-15
0.4879999999999996,2.4952814532878168e-15
0.4889999999999996,2.4928058190970433e-15
0.4899999999999996,2.4903373940504807e-15
0.4909999999999996,2.4878761406571606e-15
0.4919999999999996,2.485422021688866e-15
0.4929999999999996,2.482975000177746e-15
0.4939999999999996,2.480535039413955e-15
0.4949999999999996,2.478102102943321e-15
0.4959999999999996,2.4756761545650374e-15
0.4969999999999996,2.4732571583293804e-15
0.4979999999999996,2.470845078535453e-15
0.4989999999999996,2.468439879728949e-15
0.4999999999999996,2.4660415266999525e-15
0.5009999999999996,2.4636499844807478e-15
0.5019999999999996,2.4612652183436614e-15
0.5029999999999996,2.4588871937989282e-15
0.5039999999999996,2.456515876592576e-15
0.5049999999999996,2.4541512327043355e-15
0.5059999999999996,2.4517932283455746e-15
0.5069999999999996,2.449441829957252e-15
0.5079999999999996,2.447097004207895e-15
0.5089999999999996,2.4447587179915974e-15
0.5099999999999996,2.4424269384260417e-15
0.5109999999999996,2.440101632850537e-15
0.5119999999999996,2.4377827688240887e-15
0.5129999999999996,2.435470314123473e-15
0.5139999999999996,2.4331642367413465e-15
0.5149999999999996,2.4308645048843674e-15
0.5159999999999996,2.428571086971343e-15
0.5169999999999996,2.426283951631388e-15
0.5179999999999996,2.4240030677021115e-15
0.5189999999999996,2.4217284042278163e-15
0.5199999999999996,2.419459930457725e-15
0.5209999999999996,2.4171976158442133e-15
0.5219999999999996,2.414941430041072e-15
0.5229999999999996,2.412691342901783e-15
0.5239999999999996,2.410447324477817e-15
0.5249999999999996,2.408209345016939e-15
0.5259999999999996,2.405977374961545e-15
0.5269999999999996,2.403751384947006e-15
0.5279999999999996,2.401531345800033e-15
0.5289999999999996,2.3993172285370592e-15
0.5299999999999996,2.3971090043626384e-15
0.5309999999999996,2.394906644667859e-15
0.5319999999999996,2.3927101210287777e-15
0.5329999999999996,2.390519405204861e-15
0.5339999999999996,2.388334469137455e-15
0.5349999999999996,2.3861552849482615e-15
0.5359999999999996,2.3839818249378317e-15
0.5369999999999996,2.3818140615840777e-15
0.5379999999999996,2.379651967540798e-15
0.5389999999999996,2.3774955156362152e-15
0.5399999999999996,2.3753446788715325e-15
0.5409999999999996,2.373199430419506e-15
0.5419999999999996,2.3710597436230227e-15
0.5429999999999996,2.3689255919937055e-15
0.5439999999999996,2.3667969492105193e-15
0.5449999999999996,2.364673789118404e-15
0.5459999999999996,2.3625560857269095e-15
0.5469999999999996,2.360443813208852e-15
0.5479999999999996,2.3583369458989813e-15
0.5489999999999996,2.3562354582926615e-15
0.5499999999999996,2.354139325044565e-15
0.5509999999999996,2.3520485209673777e-15
0.5519999999999996,2.3499630210305212e-15
0.5529999999999996,2.3478828003588837e-15
0.5539999999999996,2.3458078342315644e-15
0.5549999999999995,2.3437380980806332e-15
0.5559999999999995,2.341673567489899e-15
0.5569999999999995,2.339614218193689e-15
0.5579999999999995,2.337560026075647e-15
0.5589999999999995,2.335510967167536e-15
0.5599999999999995,2.3334670176480567e-15
0.5609999999999995,2.331428153841675e-15
0.5619999999999995,2.329394352217463e-15
0.5629999999999995,2.3273655893879506e-15
0.5639999999999995,2.32534184210799e-15
0.5649999999999995,2.3233230872736244e-15
0.5659999999999995,2.3213093019209784e-15
0.5669999999999995,2.31930046322515e-15
0.5679999999999995,2.3172965484991194e-15
0.5689999999999995,2.3152975351926604e-15
0.5699999999999995,2.3133034008912757e-15
0.5709999999999995,2.3113141233151266e-15
0.5719999999999995,2.309329680317985e-15
0.5729999999999995,2.30735004988619e-15
0.5739999999999995,2.3053752101376145e-15
0.5749999999999995,2.3034051393206446e-15
0.5759999999999995,2.3014398158131655e-15
0.5769999999999995,2.2994792181215587e-15
0.5779999999999995,2.2975233248797095e-15
0.5789999999999995,2.2955721148480196e-15
0.5799999999999995,2.293625566912436e-15
0.5809999999999995,2.2916836600834843e-15
0.5819999999999995,2.289746373495309e-15
0.5829999999999995,2.287813686404732e-15
0.5839999999999995,2.2858855781903067e-15
0.5849999999999995,2.2839620283513957e-15
0.5859999999999995,2.2820430165072416e-15
0.5869999999999995,2.280128522396063e-15
0.5879999999999995,2.278218525874143e-15
0.5889999999999995,2.2763130069149385e-15
0.5899999999999995,2.27441194560819e-15
0.5909999999999995,2.272515322159045e-15
0.5919999999999995,2.2706231168871845e-15
0.5929999999999995,2.2687353102259632e-15
0.5939999999999995,2.2668518827215526e-15
0.5949999999999995,2.2649728150320925e-15
0.5959999999999995,2.263098087926856e-15
0.5969999999999995,2.261227682285416e-15
0.5979999999999995,2.2593615790968195e-15
0.5989999999999995,2.257499759458775e-15
0.5999999999999995,2.2556422045768397e-15
0.6009999999999995,2.2537888957636226e-15
0.6019999999999995,2.2519398144379856e-15
0.6029999999999995,2.2500949421242594e-15
0.6039999999999995,2.2482542604514657e-15
0.6049999999999995,2.246417751152539e-15
0.6059999999999995,2.244585396063567e-15
0.6069999999999995,2.242757177123025e-15
0.6079999999999995,2.240933076371032e-15
0.6089999999999995,2.2391130759486013e-15
0.6099999999999995,2.2372971580969e-15
0.6109999999999995,2.2354853051565203e-15
0.6119999999999995,2.2336774995667557e-15
0.6129999999999995,2.2318737238648787e-15
0.6139999999999995,2.2300739606854295e-15
0.6149999999999995,2.228278192759512e-15
0.6159999999999995,2.2264864029140915e-15
0.6169999999999995,2.224698574071304e-15
0.6179999999999994,2.2229146892477667e-15
0.6189999999999994,2.2211347315538988e-15
0.6199999999999994,2.2193586841932435e-15
0.6209999999999994,2.2175865304618024e-15
0.6219999999999994,2.21581825374737e-15
0.6229999999999994,2.2140538375288757e-15
0.6239999999999994,2.2122932653757365e-15
0.6249999999999994,2.2105365209472043e-15
0.6259999999999994,2.208783587991732e-15
0.6269999999999994,2.207034450346335e-15
0.6279999999999994,2.2052890919359642e-15
0.6289999999999994,2.2035474967728806e-15
0.6299999999999994,2.201809648956039e-15
0.6309999999999995,2.2000755326704753e-15
0.6319999999999995,2.1983451321866964e-15
0.6329999999999995,2.1966184318600812e-15
0.6339999999999995,2.194895416130282e-15
0.6349999999999995,2.193176069520634e-15
0.6359999999999995,2.191460376637566e-15
0.6369999999999995,2.189748322170022e-15
0.6379999999999995,2.1880398908888813e-15
0.6389999999999995,2.1863350676463925e-15
0.6399999999999995,2.1846338373755993e-15
0.6409999999999995,2.182936185089784e-15
0.6419999999999995,2.1812420958819074e-15
0.6429999999999995,2.179551554924061e-15
0.6439999999999995,2.1778645474669114e-15
0.6449999999999995,2.176181058839167e-15
0.6459999999999995,2.174501074447032e-15
0.6469999999999995,2.1728245797736766e-15
0.6479999999999995,2.1711515603787076e-15
0.6489999999999995,2.169482001897641e-15
0.6499999999999995,2.167815890041385e-15
0.6509999999999995,2.1661532105957214e-15
0.6519999999999995,2.1644939494207965e-15
0.6529999999999995,2.1628380924506128e-15
0.6539999999999995,2.1611856256925236e-15
0.6549999999999995,2.1595365352267386e-15
0.6559999999999995,2.1578908072058285e-15
0.6569999999999995,2.156248427854229e-15
0.6579999999999995,2.1546093834677614e-15
0.6589999999999995,2.1529736604131486e-15
0.6599999999999995,2.151341245127534e-15
0.6609999999999995,2.149712124118009e-15
0.6619999999999995,2.148086283961143e-15
0.6629999999999995,2.1464637113025173e-15
0.6639999999999995,2.14484439285626e-15
0.6649999999999995,2.143228315404591e-15
0.6659999999999995,2.141615465797364e-15
0.6669999999999995,2.1400058309516157e-15
0.6679999999999995,2.13839939785112e-15
0.6689999999999995,2.136796153545942e-15
0.6699999999999995,2.1351960851519993e-15
0.6709999999999995,2.133599179850624e-15
0.6719999999999995,2.132005424888132e-15
0.6729999999999995,2.13041480757539e-15
0.6739999999999995,2.1288273152873947e-15
0.6749999999999995,2.1272429354628425e-15
0.6759999999999995,2.125661655603719e-15
0.6769999999999995,2.1240834632748773e-15
0.6779999999999995,2.122508346103629e-15
0.6789999999999995,2.120936291779334e-15
0.6799999999999995,2.1193672880529935e-15
0.6809999999999995,2.1178013227368495e-15
0.6819999999999995,2.1162383837039853e-15
0.6829999999999994,2.1146784588879295e-15
0.6839999999999994,2.113121536282264e-15
0.6849999999999994,2.111567603940231e-15
0.6859999999999994,2.1100166499743523e-15
0.6869999999999994,2.1084686625560403e-15
0.6879999999999994,2.106923629915221e-15
0.6889999999999994,2.105381540339957e-15
0.6899999999999994,2.10384238217607e-15
0.6909999999999994,2.1023061438267737e-15
0.6919999999999994,2.100772813752302e-15
0.6929999999999994,2.0992423804695455e-15
